timestamp,wb_total_demand_mw,cesc_demand_mw,wbsedcl_demand_mw,grid_frequency_hz,ambient_temp_c,relative_humidity_pct,apparent_temp_c,us_aqi,system_overload_alert
2026-07-25 00:00:00,5444.9,1619.6,3825.3,50.067,29.7,81.5,36.9,207,0
2026-07-25 01:00:00,5507.3,1553.1,3954.2,50.014,28.2,88.1,35.3,215,0
2026-07-25 02:00:00,5464.2,1559.4,3904.8,49.978,27.3,85.8,33.5,213,0
2026-07-25 03:00:00,4723.2,1392.3,3330.9,50.052,26.9,83.1,32.6,227,0
2026-07-25 04:00:00,4709.3,1301.7,3407.6,49.995,27.4,78.7,32.9,202,0
2026-07-25 05:00:00,5682.8,1606.5,4076.3,50.004,29.3,87.0,37.0,185,0
2026-07-25 06:00:00,6490.4,1882.4,4608.0,50.009,29.2,81.0,36.0,195,0
2026-07-25 07:00:00,6354.7,1812.9,4541.8,50.012,29.6,78.4,36.3,191,0
2026-07-25 08:00:00,6776.2,1951.2,4825.0,49.994,30.4,71.8,36.7,164,0
2026-07-25 09:00:00,7364.7,2116.3,5248.4,50.024,33.0,69.4,40.4,171,0
2026-07-25 10:00:00,7457.8,2145.6,5312.2,49.935,32.5,69.4,39.7,151,0
2026-07-25 11:00:00,8014.8,2276.3,5738.5,50.072,33.5,69.4,41.3,112,0
2026-07-25 12:00:00,8413.0,2393.6,6019.4,49.973,33.7,58.2,39.7,134,0
2026-07-25 13:00:00,9170.6,2611.7,6558.9,50.005,37.6,63.8,47.1,117,1
2026-07-25 14:00:00,8795.9,2561.9,6234.0,50.019,36.6,61.9,45.1,118,0
2026-07-25 15:00:00,9033.1,2553.2,6479.9,49.963,37.0,61.4,45.7,90,1
2026-07-25 16:00:00,8940.9,2573.8,6367.1,50.014,36.6,65.0,45.8,84,1
2026-07-25 17:00:00,9632.9,2657.8,6975.1,49.879,35.8,55.1,42.5,124,1
2026-07-25 18:00:00,10712.8,3062.1,7650.7,49.72,35.9,61.5,43.9,135,1
2026-07-25 19:00:00,10560.4,2958.9,7601.5,49.722,34.0,68.4,42.0,150,1
2026-07-25 20:00:00,9878.6,2900.4,6978.2,49.845,32.5,66.2,39.1,147,1
2026-07-25 21:00:00,9846.0,2778.3,7067.7,49.805,33.5,68.3,41.2,175,1
2026-07-25 22:00:00,7904.0,2344.8,5559.2,49.966,31.8,74.7,39.4,203,0
2026-07-25 23:00:00,7086.2,2033.0,5053.2,50.003,30.8,82.9,38.8,184,0
2026-07-26 00:00:00,5347.8,1555.4,3792.4,49.986,28.2,80.4,34.3,238,0
2026-07-26 01:00:00,5400.4,1540.5,3859.9,50.013,27.5,88.2,34.1,192,0
2026-07-26 02:00:00,5745.1,1597.9,4147.2,50.001,27.5,87.7,34.1,225,0
2026-07-26 03:00:00,5566.1,1507.2,4058.9,50.011,28.5,89.7,35.9,192,0
2026-07-26 04:00:00,5383.7,1472.7,3911.0,49.991,29.2,83.6,36.3,195,0
2026-07-26 05:00:00,5860.7,1687.2,4173.5,50.018,28.6,83.1,35.3,195,0
2026-07-26 06:00:00,6072.9,1710.9,4362.0,50.005,28.5,83.7,35.3,185,0
2026-07-26 07:00:00,6083.2,1744.0,4339.2,50.016,29.0,79.4,35.4,162,0
2026-07-26 08:00:00,7218.2,2075.0,5143.2,49.985,31.5,74.6,38.8,166,0
2026-07-26 09:00:00,7174.0,2051.0,5123.0,50.076,32.1,73.1,39.6,145,0
2026-07-26 10:00:00,7913.3,2303.0,5610.3,49.972,32.9,65.9,39.7,138,0
2026-07-26 11:00:00,8560.6,2481.0,6079.6,50.036,34.8,66.3,43.0,118,0
2026-07-26 12:00:00,8389.3,2393.9,5995.4,50.005,34.3,63.9,41.6,111,0
2026-07-26 13:00:00,8881.8,2538.5,6343.3,50.047,36.9,58.8,44.9,90,0
2026-07-26 14:00:00,8870.4,2579.1,6291.3,50.005,36.8,55.0,44.1,142,0
2026-07-26 15:00:00,9134.8,2638.3,6496.5,50.001,36.9,59.5,45.2,125,1
2026-07-26 16:00:00,8503.2,2466.0,6037.2,50.054,35.9,58.5,43.2,126,0
2026-07-26 17:00:00,9703.9,2744.6,6959.3,49.871,35.2,56.5,41.7,119,1
2026-07-26 18:00:00,10168.6,2909.3,7259.3,49.732,35.5,61.5,43.2,110,1
2026-07-26 19:00:00,10800.0,3070.7,7729.3,49.72,35.1,64.0,42.9,194,1
2026-07-26 20:00:00,10324.1,2917.5,7406.6,49.763,34.0,73.2,42.7,135,1
2026-07-26 21:00:00,9540.5,2753.4,6787.1,49.852,32.4,75.2,40.4,156,1
2026-07-26 22:00:00,7121.2,2011.2,5110.0,50.005,29.2,76.3,35.4,199,0
2026-07-26 23:00:00,6503.1,1866.3,4636.8,50.015,29.5,75.5,35.7,188,0
2026-07-27 00:00:00,5590.2,1650.4,3939.8,49.966,28.0,82.1,34.2,174,0
2026-07-27 01:00:00,5970.2,1673.8,4296.4,49.951,27.6,86.0,34.1,231,0
2026-07-27 02:00:00,6188.3,1776.6,4411.7,50.01,27.7,92.6,35.1,219,0
2026-07-27 03:00:00,5585.8,1552.9,4032.9,50.049,26.8,89.5,33.3,216,0
2026-07-27 04:00:00,5410.2,1510.6,3899.6,49.987,28.2,84.8,34.8,222,0
2026-07-27 05:00:00,5480.5,1478.9,4001.6,50.007,26.7,86.4,32.6,171,0
2026-07-27 06:00:00,6231.5,1794.6,4436.9,49.993,28.7,81.6,35.3,171,0
2026-07-27 07:00:00,7231.1,2084.3,5146.8,49.998,30.0,76.8,36.7,176,0
2026-07-27 08:00:00,7488.8,2127.7,5361.1,50.016,31.0,75.2,38.2,160,0
2026-07-27 09:00:00,7473.9,2081.4,5392.5,50.015,31.2,69.0,37.5,124,0
2026-07-27 10:00:00,8065.2,2324.8,5740.4,50.034,32.5,69.7,39.6,133,0
2026-07-27 11:00:00,8725.6,2436.2,6289.4,49.956,33.5,65.8,40.6,108,0
2026-07-27 12:00:00,8834.0,2501.7,6332.3,50.018,34.9,61.0,42.1,106,0
2026-07-27 13:00:00,9528.2,2668.5,6859.7,49.881,35.9,59.6,43.4,96,1
2026-07-27 14:00:00,9580.9,2772.0,6808.9,49.834,37.3,59.0,45.6,101,1
2026-07-27 15:00:00,9176.4,2576.6,6599.8,50.001,35.7,55.8,42.5,125,1
2026-07-27 16:00:00,8777.0,2565.8,6211.2,50.035,35.9,55.4,42.6,127,0
2026-07-27 17:00:00,10543.2,2983.8,7559.4,49.728,36.8,57.6,44.5,118,1
2026-07-27 18:00:00,10800.0,3022.2,7777.8,49.72,36.2,58.1,43.7,127,1
2026-07-27 19:00:00,10800.0,3077.7,7722.3,49.72,33.7,63.9,40.6,138,1
2026-07-27 20:00:00,10800.0,3083.6,7716.4,49.72,32.9,65.9,39.7,164,1
2026-07-27 21:00:00,9976.9,2813.8,7163.1,49.827,30.9,72.5,37.5,157,0
2026-07-27 22:00:00,8233.1,2358.5,5874.6,50.015,31.6,76.6,39.3,164,0
2026-07-27 23:00:00,6773.0,1842.5,4930.5,50.005,28.3,76.8,34.0,197,0
2026-07-28 00:00:00,6095.2,1705.1,4390.1,49.953,28.9,85.2,36.1,218,0
2026-07-28 01:00:00,6268.8,1803.8,4465.0,50.021,27.8,88.0,34.6,234,0
2026-07-28 02:00:00,5832.9,1727.0,4105.9,50.0,27.2,86.1,33.4,240,0
2026-07-28 03:00:00,5778.2,1590.2,4188.0,50.017,28.6,82.8,35.2,221,0
2026-07-28 04:00:00,5407.4,1537.6,3869.8,50.026,28.5,84.0,35.2,185,0
2026-07-28 05:00:00,6433.1,1819.6,4613.5,49.962,28.9,84.8,35.9,226,0
2026-07-28 06:00:00,6575.5,1826.9,4748.6,50.015,28.6,81.6,35.1,201,0
2026-07-28 07:00:00,7395.9,2110.2,5285.7,50.022,30.3,84.1,38.2,187,0
2026-07-28 08:00:00,7536.1,2163.0,5373.1,50.047,31.8,71.9,39.0,154,0
2026-07-28 09:00:00,7906.6,2274.9,5631.7,50.023,31.5,64.8,37.4,139,0
2026-07-28 10:00:00,8255.8,2440.3,5815.5,50.027,32.9,64.3,39.5,140,0
2026-07-28 11:00:00,8665.5,2514.3,6151.2,50.016,33.8,62.7,40.6,119,0
2026-07-28 12:00:00,9288.2,2622.8,6665.4,49.914,34.6,67.1,42.7,113,1
2026-07-28 13:00:00,9428.4,2671.2,6757.2,49.864,36.1,53.3,42.6,137,1
2026-07-28 14:00:00,9494.9,2726.3,6768.6,49.905,36.6,57.8,44.3,110,1
2026-07-28 15:00:00,9655.4,2877.9,6777.5,49.829,37.0,53.9,44.0,127,1
2026-07-28 16:00:00,8968.1,2632.9,6335.2,49.987,36.5,51.3,42.9,120,1
2026-07-28 17:00:00,10363.8,2871.1,7492.7,49.746,34.5,57.6,40.9,91,1
2026-07-28 18:00:00,10672.9,3007.2,7665.7,49.72,33.5,60.4,39.8,157,1
2026-07-28 19:00:00,10800.0,2969.8,7830.2,49.72,34.3,65.9,42.0,125,1
2026-07-28 20:00:00,10763.9,3028.3,7735.6,49.72,32.8,70.0,40.2,160,1
2026-07-28 21:00:00,10585.1,2996.0,7589.1,49.72,31.9,70.3,38.9,167,1
2026-07-28 22:00:00,8542.5,2407.5,6135.0,50.0,32.6,71.6,40.1,159,0
2026-07-28 23:00:00,7162.8,2075.9,5086.9,49.968,29.1,78.7,35.6,222,0
2026-07-29 00:00:00,5593.3,1614.8,3978.5,50.003,27.9,74.1,33.1,195,0
2026-07-29 01:00:00,6191.9,1700.0,4491.9,50.019,28.1,82.9,34.4,216,0
2026-07-29 02:00:00,6747.3,1918.8,4828.5,50.022,28.4,85.2,35.2,225,0
2026-07-29 03:00:00,5611.2,1558.4,4052.8,50.016,26.9,87.5,33.1,220,0
2026-07-29 04:00:00,5686.1,1650.5,4035.6,50.018,28.8,87.8,36.3,222,0
2026-07-29 05:00:00,5760.3,1649.3,4111.0,50.019,27.3,85.9,33.6,184,0
2026-07-29 06:00:00,6240.9,1717.1,4523.8,50.006,27.9,85.8,34.4,196,0
2026-07-29 07:00:00,6543.2,1849.3,4693.9,50.001,29.4,79.8,36.2,168,0
2026-07-29 08:00:00,7266.7,2123.4,5143.3,50.003,31.3,73.8,38.5,185,0
2026-07-29 09:00:00,8158.8,2281.3,5877.5,50.053,32.7,72.2,40.4,162,0
2026-07-29 10:00:00,8373.8,2410.4,5963.4,49.992,33.1,68.8,40.5,151,0
2026-07-29 11:00:00,8718.6,2538.8,6179.8,50.037,34.1,64.7,41.6,98,0
2026-07-29 12:00:00,9390.6,2668.3,6722.3,49.896,35.1,62.1,42.7,107,1
2026-07-29 13:00:00,9198.9,2686.9,6512.0,49.999,36.8,56.7,44.4,130,1
2026-07-29 14:00:00,8963.3,2530.2,6433.1,50.006,36.2,51.8,42.4,98,1
2026-07-29 15:00:00,9369.4,2635.0,6734.4,49.931,37.3,57.6,45.3,111,1
2026-07-29 16:00:00,9218.7,2670.1,6548.6,49.943,35.8,62.5,43.8,108,1
2026-07-29 17:00:00,10618.9,3062.0,7556.9,49.72,35.8,57.8,43.0,120,1
2026-07-29 18:00:00,10800.0,3017.2,7782.8,49.72,35.7,66.3,44.4,138,1
2026-07-29 19:00:00,10800.0,3075.6,7724.4,49.72,34.6,64.2,42.1,138,1
2026-07-29 20:00:00,10800.0,3099.1,7700.9,49.72,33.2,65.9,40.3,174,1
2026-07-29 21:00:00,10476.7,2975.1,7501.6,49.72,31.5,72.3,38.4,174,1
2026-07-29 22:00:00,7981.4,2314.2,5667.2,49.989,30.5,78.3,37.7,183,0
2026-07-29 23:00:00,6586.8,1870.2,4716.6,50.025,28.5,79.0,34.6,191,0
2026-07-30 00:00:00,5918.6,1697.9,4220.7,49.995,28.8,83.5,35.7,234,0
2026-07-30 01:00:00,5918.3,1780.7,4137.6,49.989,27.4,83.2,33.4,205,0
2026-07-30 02:00:00,6012.4,1764.9,4247.5,49.937,27.3,86.3,33.6,220,0
2026-07-30 03:00:00,5146.1,1346.3,3799.8,50.027,25.6,85.5,30.8,229,0
2026-07-30 04:00:00,5101.4,1458.3,3643.1,49.991,27.8,83.2,34.1,192,0
2026-07-30 05:00:00,5783.0,1637.9,4145.1,49.994,28.5,76.4,34.3,186,0
2026-07-30 06:00:00,6668.5,1974.8,4693.7,49.996,29.5,77.0,35.9,188,0
2026-07-30 07:00:00,7088.7,2020.1,5068.6,50.045,30.0,74.1,36.4,138,0
2026-07-30 08:00:00,7364.6,2110.0,5254.6,50.01,29.7,77.4,36.4,188,0
2026-07-30 09:00:00,7901.8,2189.5,5712.3,49.975,30.7,76.1,37.8,136,0
2026-07-30 10:00:00,8825.8,2441.7,6384.1,50.037,34.3,67.1,42.2,154,0
2026-07-30 11:00:00,8537.6,2439.8,6097.8,50.076,33.8,66.6,41.3,121,0
2026-07-30 12:00:00,9273.8,2651.4,6622.4,49.887,35.6,61.2,43.3,128,1
2026-07-30 13:00:00,9712.4,2764.4,6948.0,49.825,36.1,62.1,44.3,94,1
2026-07-30 14:00:00,9507.5,2707.3,6800.2,49.884,37.1,56.7,44.9,116,1
2026-07-30 15:00:00,9378.3,2667.5,6710.8,49.883,36.7,51.0,43.1,90,1
2026-07-30 16:00:00,8821.9,2490.3,6331.6,49.981,35.3,54.3,41.4,82,0
2026-07-30 17:00:00,10364.7,3000.3,7364.4,49.765,35.8,60.1,43.5,152,1
2026-07-30 18:00:00,10800.0,3138.4,7661.6,49.72,34.6,62.0,41.7,125,1
2026-07-30 19:00:00,10800.0,3126.3,7673.7,49.72,34.7,63.2,42.1,123,1
2026-07-30 20:00:00,10716.9,3037.4,7679.5,49.72,32.3,68.5,39.2,145,1
2026-07-30 21:00:00,10080.1,2847.6,7232.5,49.803,31.2,74.1,38.3,154,1
2026-07-30 22:00:00,7691.0,2211.7,5479.3,50.022,30.7,74.5,37.5,188,0
2026-07-30 23:00:00,7236.5,2068.6,5167.9,50.0,29.4,82.5,36.6,181,0
2026-07-31 00:00:00,5726.9,1601.7,4125.2,50.041,28.8,82.3,35.5,225,0
2026-07-31 01:00:00,6034.5,1747.1,4287.4,49.975,27.6,87.7,34.3,238,0
2026-07-31 02:00:00,6114.2,1676.1,4438.1,50.025,28.3,87.1,35.2,222,0
2026-07-31 03:00:00,5455.5,1632.7,3822.8,50.041,25.8,86.0,31.3,227,0
2026-07-31 04:00:00,4921.3,1365.0,3556.3,49.993,27.1,86.6,33.4,206,0
2026-07-31 05:00:00,5376.2,1548.4,3827.8,50.031,26.5,85.1,32.2,195,0
2026-07-31 06:00:00,6699.2,1921.6,4777.6,49.985,29.0,81.6,35.8,196,0
2026-07-31 07:00:00,7505.1,2117.9,5387.2,50.011,30.0,83.1,37.5,165,0
2026-07-31 08:00:00,7287.8,2033.3,5254.5,50.014,30.3,76.6,37.2,133,0
2026-07-31 09:00:00,8669.2,2482.5,6186.7,49.987,32.8,73.9,40.9,110,0
2026-07-31 10:00:00,8648.5,2440.5,6208.0,49.998,33.3,68.6,40.8,122,0
2026-07-31 11:00:00,8724.5,2507.1,6217.4,50.035,33.7,60.2,40.1,123,0
2026-07-31 12:00:00,8912.9,2504.2,6408.7,49.981,35.4,59.8,42.8,124,1
2026-07-31 13:00:00,9821.7,2764.0,7057.7,49.834,36.8,61.8,45.4,114,1
2026-07-31 14:00:00,9364.7,2690.6,6674.1,49.913,36.2,60.1,44.1,103,1
2026-07-31 15:00:00,8751.4,2502.2,6249.2,50.028,36.0,56.8,43.0,90,0
2026-07-31 16:00:00,8684.1,2529.8,6154.3,49.977,36.6,51.7,43.0,107,0
2026-07-31 17:00:00,10770.5,3083.6,7686.9,49.72,36.9,61.8,45.6,107,1
2026-07-31 18:00:00,10638.1,3040.9,7597.2,49.72,35.3,59.9,42.5,105,1
2026-07-31 19:00:00,10800.0,3064.4,7735.6,49.72,33.8,66.6,41.3,163,1
2026-07-31 20:00:00,10800.0,3000.5,7799.5,49.72,32.1,68.8,38.9,168,1
2026-07-31 21:00:00,10617.1,3006.1,7611.0,49.72,31.3,72.3,38.2,181,1
2026-07-31 22:00:00,8458.0,2364.2,6093.8,49.97,31.8,76.8,39.6,206,0
2026-07-31 23:00:00,7229.9,2094.3,5135.6,50.045,28.5,81.5,34.9,216,0
2026-08-01 00:00:00,5382.8,1538.4,3844.4,50.022,28.4,79.1,34.4,220,0
2026-08-01 01:00:00,5956.3,1731.4,4224.9,50.025,28.4,88.8,35.6,232,0
2026-08-01 02:00:00,5656.4,1564.3,4092.1,50.019,27.3,88.8,33.9,194,0
2026-08-01 03:00:00,4839.4,1396.0,3443.4,49.993,26.8,88.7,33.1,212,0
2026-08-01 04:00:00,4982.8,1396.5,3586.3,49.996,28.4,86.5,35.3,213,0
2026-08-01 05:00:00,6087.6,1648.2,4439.4,49.974,28.8,90.0,36.5,186,0
2026-08-01 06:00:00,5816.2,1649.0,4167.2,50.021,28.1,78.5,33.8,163,0
2026-08-01 07:00:00,6654.8,1849.1,4805.7,50.042,30.3,80.3,37.7,184,0
2026-08-01 08:00:00,6635.1,1874.3,4760.8,50.02,30.4,73.1,36.8,157,0
2026-08-01 09:00:00,7688.8,2211.2,5477.6,50.072,32.3,69.3,39.3,138,0
2026-08-01 10:00:00,8473.2,2412.7,6060.5,49.993,34.1,71.6,42.7,111,0
2026-08-01 11:00:00,8252.0,2381.5,5870.5,49.991,34.4,67.3,42.4,128,0
2026-08-01 12:00:00,8698.8,2437.6,6261.2,50.068,35.4,60.5,42.8,109,0
2026-08-01 13:00:00,8389.4,2387.0,6002.4,50.008,34.4,57.2,40.7,112,0
2026-08-01 14:00:00,8994.4,2598.3,6396.1,49.981,36.7,56.8,44.2,125,1
2026-08-01 15:00:00,8769.8,2477.9,6291.9,50.03,36.4,56.1,43.7,91,0
2026-08-01 16:00:00,8606.0,2484.4,6121.6,49.993,35.5,62.7,43.4,98,0
2026-08-01 17:00:00,9975.6,2819.2,7156.4,49.798,36.6,55.3,43.7,142,1
2026-08-01 18:00:00,10388.8,2913.7,7475.1,49.778,35.8,59.6,43.4,121,1
2026-08-01 19:00:00,10251.1,2921.3,7329.8,49.778,33.8,67.0,41.4,148,1
2026-08-01 20:00:00,10513.7,2978.0,7535.7,49.72,33.0,71.7,40.9,175,1
2026-08-01 21:00:00,9273.5,2642.6,6630.9,49.912,31.5,72.6,38.5,182,1
2026-08-01 22:00:00,7795.7,2213.1,5582.6,50.038,30.6,79.8,38.1,193,0
2026-08-01 23:00:00,6945.5,1965.6,4979.9,50.025,31.1,83.4,39.4,182,0
2026-08-02 00:00:00,5181.5,1534.4,3647.1,49.995,29.4,80.1,36.1,208,0
2026-08-02 01:00:00,5188.2,1478.0,3710.2,50.007,28.1,84.1,34.7,230,0
2026-08-02 02:00:00,5687.2,1635.1,4052.1,50.048,27.3,91.7,34.2,201,0
2026-08-02 03:00:00,5226.8,1427.8,3799.0,49.994,27.0,84.8,32.9,229,0
2026-08-02 04:00:00,4521.1,1309.5,3211.6,49.973,28.0,89.0,35.0,197,0
2026-08-02 05:00:00,5283.7,1496.8,3786.9,50.052,26.5,76.5,31.2,211,0
2026-08-02 06:00:00,6251.4,1717.0,4534.4,50.003,29.3,87.5,37.1,166,0
2026-08-02 07:00:00,6592.0,1906.9,4685.1,50.075,29.6,81.4,36.6,174,0
2026-08-02 08:00:00,6710.6,1971.8,4738.8,50.002,30.6,73.1,37.1,163,0
2026-08-02 09:00:00,7310.0,2057.7,5252.3,50.06,31.5,70.6,38.3,156,0
2026-08-02 10:00:00,7520.6,2162.6,5358.0,49.978,32.5,68.2,39.4,142,0
2026-08-02 11:00:00,8581.2,2480.1,6101.1,50.018,34.9,61.6,42.2,131,0
2026-08-02 12:00:00,8317.8,2329.1,5988.7,50.03,35.0,59.7,42.0,134,0
2026-08-02 13:00:00,8372.8,2382.9,5989.9,50.017,35.3,56.2,41.8,85,0
2026-08-02 14:00:00,8996.3,2584.3,6412.0,50.048,37.1,59.1,45.4,102,1
2026-08-02 15:00:00,8471.1,2440.9,6030.2,50.027,36.6,55.6,43.8,91,0
2026-08-02 16:00:00,8651.7,2503.9,6147.8,50.009,36.8,57.1,44.5,133,0
2026-08-02 17:00:00,9904.9,2826.2,7078.7,49.814,35.4,60.8,42.9,127,1
2026-08-02 18:00:00,10800.0,3118.3,7681.7,49.72,37.1,64.9,46.6,143,1
2026-08-02 19:00:00,9886.3,2826.0,7060.3,49.807,34.3,63.6,41.6,144,1
2026-08-02 20:00:00,10623.2,2985.8,7637.4,49.72,34.4,68.2,42.7,142,1
2026-08-02 21:00:00,9910.9,2770.0,7140.9,49.827,32.2,74.9,40.1,162,1
2026-08-02 22:00:00,7726.4,2266.2,5460.2,50.001,31.3,77.4,38.8,187,0
2026-08-02 23:00:00,6537.6,1907.4,4630.2,50.002,29.9,76.2,36.4,185,0
2026-08-03 00:00:00,5819.5,1598.7,4220.8,50.048,28.6,81.4,35.1,199,0
2026-08-03 01:00:00,6048.3,1750.6,4297.7,50.022,27.6,87.2,34.1,194,0
2026-08-03 02:00:00,5738.4,1676.6,4061.8,50.034,26.9,87.2,33.0,197,0
2026-08-03 03:00:00,5674.6,1524.4,4150.2,50.033,27.5,84.1,33.7,222,0
2026-08-03 04:00:00,4779.9,1373.4,3406.5,50.019,27.6,90.1,34.6,191,0
2026-08-03 05:00:00,5792.5,1680.1,4112.4,49.99,26.8,82.1,32.2,240,0
2026-08-03 06:00:00,5995.6,1704.2,4291.4,50.018,27.1,82.1,32.9,183,0
2026-08-03 07:00:00,6528.3,1778.5,4749.8,50.032,29.6,75.7,36.0,181,0
2026-08-03 08:00:00,7485.5,2122.9,5362.6,49.962,31.2,75.7,38.6,139,0
2026-08-03 09:00:00,7859.2,2270.1,5589.1,49.953,31.4,74.0,38.6,167,0
2026-08-03 10:00:00,8593.6,2502.0,6091.6,49.984,33.7,65.7,41.0,137,0
2026-08-03 11:00:00,8954.7,2518.3,6436.4,50.01,34.8,63.7,42.4,118,1
2026-08-03 12:00:00,9289.9,2684.6,6605.3,49.885,35.1,62.1,42.7,113,1
2026-08-03 13:00:00,9488.6,2627.8,6860.8,49.879,36.6,55.5,43.8,115,1
2026-08-03 14:00:00,9093.7,2559.4,6534.3,50.012,36.0,55.2,42.7,125,1
2026-08-03 15:00:00,9569.9,2640.3,6929.6,49.854,37.0,56.6,44.7,124,1
2026-08-03 16:00:00,9604.3,2758.5,6845.8,49.862,35.9,58.9,43.3,72,1
2026-08-03 17:00:00,10800.0,3083.2,7716.8,49.72,36.8,66.0,46.3,134,1
2026-08-03 18:00:00,10647.0,3031.4,7615.6,49.72,34.8,58.9,41.6,122,1
2026-08-03 19:00:00,10800.0,3201.1,7598.9,49.72,34.4,64.4,41.9,147,1
2026-08-03 20:00:00,10646.0,2980.5,7665.5,49.72,32.2,68.8,39.0,150,1
2026-08-03 21:00:00,10726.9,3023.1,7703.8,49.72,31.5,74.9,38.8,189,1
2026-08-03 22:00:00,8438.9,2414.2,6024.7,50.029,31.3,74.5,38.6,175,0
2026-08-03 23:00:00,6814.7,1899.6,4915.1,50.01,29.1,75.8,35.1,190,0
2026-08-04 00:00:00,5601.2,1580.7,4020.5,49.979,27.5,79.2,33.0,217,0
2026-08-04 01:00:00,6055.6,1706.0,4349.6,49.975,27.3,83.9,33.3,222,0
2026-08-04 02:00:00,6254.2,1815.5,4438.7,50.015,27.9,84.0,34.2,207,0
2026-08-04 03:00:00,5432.8,1602.4,3830.4,50.049,26.5,87.6,32.5,229,0
2026-08-04 04:00:00,5996.2,1726.8,4269.4,49.995,29.0,87.4,36.5,216,0
2026-08-04 05:00:00,5933.0,1734.8,4198.2,49.944,27.7,85.7,34.2,179,0
2026-08-04 06:00:00,6989.7,1992.2,4997.5,50.047,30.0,86.0,38.1,180,0
2026-08-04 07:00:00,7072.9,2019.1,5053.8,49.988,30.5,75.3,37.4,183,0
2026-08-04 08:00:00,7719.8,2184.7,5535.1,50.023,32.2,79.0,40.8,148,0
2026-08-04 09:00:00,8361.2,2396.0,5965.2,49.968,32.2,75.8,40.2,157,0
2026-08-04 10:00:00,8699.5,2466.6,6232.9,49.979,33.0,71.3,40.8,131,0
2026-08-04 11:00:00,8838.2,2481.3,6356.9,50.044,34.2,65.4,41.7,111,0
2026-08-04 12:00:00,9190.4,2578.9,6611.5,49.947,34.9,65.8,43.1,135,1
2026-08-04 13:00:00,8906.9,2554.0,6352.9,49.943,34.7,54.9,40.7,127,1
2026-08-04 14:00:00,9186.3,2640.7,6545.6,50.059,35.4,60.2,42.8,109,1
2026-08-04 15:00:00,9736.4,2690.9,7045.5,49.853,36.3,57.2,43.7,109,1
2026-08-04 16:00:00,9238.4,2661.4,6577.0,49.976,36.3,59.2,44.0,102,1
2026-08-04 17:00:00,10623.1,2955.8,7667.3,49.72,36.5,56.5,43.9,114,1
2026-08-04 18:00:00,10800.0,3048.6,7751.4,49.72,35.8,57.6,42.9,148,1
2026-08-04 19:00:00,10800.0,3081.1,7718.9,49.72,35.5,66.7,44.2,145,1
2026-08-04 20:00:00,10800.0,3075.7,7724.3,49.72,31.5,74.2,38.8,162,1
2026-08-04 21:00:00,10237.5,2876.4,7361.1,49.756,31.9,67.2,38.3,208,1
2026-08-04 22:00:00,8549.4,2465.8,6083.6,50.026,31.9,75.9,39.6,168,0
2026-08-04 23:00:00,7418.0,2179.1,5238.9,50.021,30.3,86.7,38.6,231,0
2026-08-05 00:00:00,5710.9,1660.7,4050.2,50.042,29.2,77.5,35.6,205,0
2026-08-05 01:00:00,5687.8,1650.2,4037.6,50.021,26.4,84.9,32.1,229,0
2026-08-05 02:00:00,5823.2,1688.0,4135.2,50.011,27.9,85.7,34.5,196,0
2026-08-05 03:00:00,5811.0,1642.7,4168.3,49.97,27.4,85.7,33.7,208,0
2026-08-05 04:00:00,5777.5,1645.8,4131.7,50.019,28.2,85.9,35.1,208,0
2026-08-05 05:00:00,5601.0,1604.3,3996.7,50.013,27.2,84.3,33.1,208,0
2026-08-05 06:00:00,6875.7,1919.8,4955.9,50.014,28.9,85.7,36.0,192,0
2026-08-05 07:00:00,7383.0,2103.5,5279.5,50.025,29.8,76.3,36.4,188,0
2026-08-05 08:00:00,7351.0,2039.4,5311.6,50.061,30.9,73.7,37.7,132,0
2026-08-05 09:00:00,7789.4,2189.3,5600.1,50.012,31.9,71.0,38.9,159,0
2026-08-05 10:00:00,8839.0,2535.1,6303.9,50.016,34.0,69.6,42.2,136,0
2026-08-05 11:00:00,8684.7,2455.9,6228.8,50.086,33.4,64.6,40.4,105,0
2026-08-05 12:00:00,9097.3,2659.7,6437.6,49.992,35.2,57.2,41.8,110,1
2026-08-05 13:00:00,8976.1,2547.9,6428.2,50.008,34.6,61.5,41.8,86,1
2026-08-05 14:00:00,9453.8,2700.3,6753.5,49.884,36.9,55.5,44.3,100,1
2026-08-05 15:00:00,9600.6,2672.9,6927.7,49.861,36.8,59.5,45.0,112,1
2026-08-05 16:00:00,9269.8,2618.9,6650.9,49.92,36.7,59.7,44.9,101,1
2026-08-05 17:00:00,10800.0,3073.0,7727.0,49.72,36.7,57.8,44.5,134,1
2026-08-05 18:00:00,10800.0,3098.7,7701.3,49.72,35.8,62.4,43.8,166,1
2026-08-05 19:00:00,10800.0,3070.6,7729.4,49.72,33.6,64.5,40.6,147,1
2026-08-05 20:00:00,10800.0,3109.8,7690.2,49.72,33.4,61.9,39.8,158,1
2026-08-05 21:00:00,10200.5,2919.5,7281.0,49.744,31.6,71.5,38.5,162,1
2026-08-05 22:00:00,8272.5,2305.6,5966.9,49.954,30.5,72.9,37.0,195,0
2026-08-05 23:00:00,7021.5,1993.1,5028.4,50.021,29.7,79.5,36.5,202,0
2026-08-06 00:00:00,5979.0,1667.3,4311.7,50.062,29.7,76.7,36.1,202,0
